172.18.0.1 - - [03/Sep/2022:07:40:36 +0000] "GET / HTTP/1.1" 403 153 "-" "curl/7.64.0" "-"
109.226.240.70 - - [05/Sep/2022:07:04:08 +0000] "GET /adfs HTTP/1.1" 404 278 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:04:25 +0000] "GET / HTTP/1.1" 200 23985 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:04:25 +0000] "GET / HTTP/1.1" 200 23854 "https://www.tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
192.241.196.197 - - [05/Sep/2022:07:14:49 +0000] "GET / HTTP/1.1" 400 255 "-" "Mozilla/5.0 zgrab/0.x" "-"
23.224.186.64 - - [05/Sep/2022:07:16:44 +0000] "GET / HTTP/1.1" 400 255 "-" "-" "-"
23.224.186.64 - - [05/Sep/2022:07:16:45 +0000] "GET /favicon.ico HTTP/1.1" 400 255 "-" "Go-http-client/1.1" "-"
23.224.186.64 - - [05/Sep/2022:07:16:46 +0000] "GET /robots.txt HTTP/1.1" 400 255 "-" "Go-http-client/1.1" "-"
23.224.186.64 - - [05/Sep/2022:07:16:46 +0000] "GET /sitemap.xml HTTP/1.1" 400 255 "-" "Go-http-client/1.1" "-"
85.93.41.221 - - [05/Sep/2022:07:24:53 +0000] "GET // HTTP/1.1" 200 23512 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:24:53 +0000] "GET // HTTP/1.1" 200 23454 "http://tradesoft.ml//" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:24:59 +0000] "GET / HTTP/1.1" 200 23510 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:24:59 +0000] "GET / HTTP/1.1" 200 23451 "http://tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
23.178.112.103 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/QMi34jfqGOymKWxBTAbl1aUo29Qa89QZSUibqmQIICE HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.22.241.126 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/QMi34jfqGOymKWxBTAbl1aUo29Qa89QZSUibqmQIICE HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
35.89.49.80 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/QMi34jfqGOymKWxBTAbl1aUo29Qa89QZSUibqmQIICE HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.22.241.126 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/tykgR_iOJSNkh9j8K8egQMVxg8B979AJ-JsWmB7mbSQ HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
23.178.112.106 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/tykgR_iOJSNkh9j8K8egQMVxg8B979AJ-JsWmB7mbSQ HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
35.89.49.80 - - [05/Sep/2022:07:25:20 +0000] "GET /.well-known/acme-challenge/tykgR_iOJSNkh9j8K8egQMVxg8B979AJ-JsWmB7mbSQ HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
18.159.45.187 - - [05/Sep/2022:07:25:26 +0000] "GET /.well-known/acme-challenge/QMi34jfqGOymKWxBTAbl1aUo29Qa89QZSUibqmQIICE HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
18.159.45.187 - - [05/Sep/2022:07:25:33 +0000] "GET /.well-known/acme-challenge/tykgR_iOJSNkh9j8K8egQMVxg8B979AJ-JsWmB7mbSQ HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
35.89.49.80 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/gTuLSOkjltWcVdh6A0wKmstGIm2xOQHlVmvoSlxHYp4 HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.22.241.126 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/gTuLSOkjltWcVdh6A0wKmstGIm2xOQHlVmvoSlxHYp4 HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
23.178.112.209 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/gTuLSOkjltWcVdh6A0wKmstGIm2xOQHlVmvoSlxHYp4 HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.22.241.126 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/l0RxYZAxjqaQcc-flXCMVaNSgomOK_YTzZZ87Mncygo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
23.178.112.208 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/l0RxYZAxjqaQcc-flXCMVaNSgomOK_YTzZZ87Mncygo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
35.89.49.80 - - [05/Sep/2022:07:26:19 +0000] "GET /.well-known/acme-challenge/l0RxYZAxjqaQcc-flXCMVaNSgomOK_YTzZZ87Mncygo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
18.159.45.187 - - [05/Sep/2022:07:26:29 +0000] "GET /.well-known/acme-challenge/gTuLSOkjltWcVdh6A0wKmstGIm2xOQHlVmvoSlxHYp4 HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
18.159.45.187 - - [05/Sep/2022:07:26:30 +0000] "GET /.well-known/acme-challenge/l0RxYZAxjqaQcc-flXCMVaNSgomOK_YTzZZ87Mncygo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
151.106.120.184 - - [05/Sep/2022:07:26:33 +0000] "GET / HTTP/1.1" 200 85087 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:26:33 +0000] "GET / HTTP/1.1" 200 85082 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:26:34 +0000] "GET / HTTP/1.1" 200 85074 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:26:34 +0000] "GET / HTTP/1.1" 200 85110 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:26:34 +0000] "GET / HTTP/1.1" 200 85110 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:26:34 +0000] "GET / HTTP/1.1" 200 85082 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:27:12 +0000] "GET / HTTP/1.1" 200 85073 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:27:15 +0000] "GET / HTTP/1.1" 200 85101 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:27:15 +0000] "GET / HTTP/1.1" 200 85058 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:27:16 +0000] "GET / HTTP/1.1" 200 85081 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
151.106.120.184 - - [05/Sep/2022:07:27:16 +0000] "GET / HTTP/1.1" 200 85109 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1" "-"
205.169.39.35 - - [05/Sep/2022:07:27:16 +0000] "GET / HTTP/1.1" 200 23541 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.71 Safari/537.36" "-"
65.154.226.170 - - [05/Sep/2022:07:27:19 +0000] "GET / HTTP/1.1" 200 23548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.71 Safari/537.36" "-"
51.81.167.146 - - [05/Sep/2022:07:27:21 +0000] "GET / HTTP/1.1" 200 85073 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1" "-"
51.81.167.146 - - [05/Sep/2022:07:27:22 +0000] "GET / HTTP/1.1" 200 85089 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1" "-"
85.93.41.221 - - [05/Sep/2022:07:30:15 +0000] "GET / HTTP/1.1" 200 23984 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:30:15 +0000] "GET / HTTP/1.1" 200 23857 "https://www.tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:30:27 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:30:27 +0000] "GET / HTTP/1.1" 200 23940 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:30:27 +0000] "GET / HTTP/1.1" 200 23851 "https://www.tradesoft.ml/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
185.216.71.180 - - [05/Sep/2022:07:31:17 +0000] "GET / HTTP/1.1" 301 169 "-" "-" "-"
185.216.71.180 - Gemtek [05/Sep/2022:07:31:20 +0000] "POST /debug.cgi HTTP/1.1" 301 169 "-" "python-requests/2.21.0" "-"
185.216.71.180 - - [05/Sep/2022:07:31:22 +0000] "" 400 0 "-" "-" "-"
79.104.53.14 - - [05/Sep/2022:07:32:11 +0000] "GET / HTTP/1.1" 200 23244 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0" "-"
23.251.102.74 - - [05/Sep/2022:07:34:15 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" "-"
79.104.53.14 - - [05/Sep/2022:07:38:30 +0000] "GET / HTTP/1.1" 200 23244 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0" "-"
85.93.41.221 - - [05/Sep/2022:07:38:35 +0000] "GET / HTTP/1.1" 200 23941 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:38:35 +0000] "GET / HTTP/1.1" 200 23851 "https://www.tradesoft.ml/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:38:42 +0000] "GET / HTTP/1.1" 200 23941 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:38:43 +0000] "GET / HTTP/1.1" 200 23854 "https://www.tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:16 +0000] "GET /sf HTTP/1.1" 404 278 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:16 +0000] "GET /favicon.ico HTTP/1.1" 404 278 "https://www.tradesoft.ga/sf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
94.231.129.5 - - [05/Sep/2022:07:41:20 +0000] "GET /sf HTTP/1.1" 301 169 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
94.231.129.5 - - [05/Sep/2022:07:41:24 +0000] "GET /sf HTTP/1.1" 404 278 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:28 +0000] "GET /sf HTTP/1.1" 404 278 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:28 +0000] "GET /favicon.ico HTTP/1.1" 404 278 "https://www.tradesoft.ga/sf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:31 +0000] "GET / HTTP/1.1" 200 23935 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:31 +0000] "GET / HTTP/1.1" 200 23857 "https://www.tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:41 +0000] "GET /sdf HTTP/1.1" 404 274 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:41:41 +0000] "GET /favicon.ico HTTP/1.1" 404 274 "https://tradesoft.ml/sdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
161.35.89.74 - - [05/Sep/2022:07:46:40 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:40 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:40 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:40 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23260 "http://tradesoft.ml/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23260 "http://www.tradesoft.ml/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23258 "http://tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23268 "http://www.tradesoft.ga/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23112 "-" "Go-http-client/1.1" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23119 "-" "Go-http-client/1.1" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23117 "-" "Go-http-client/1.1" "-"
161.35.89.74 - - [05/Sep/2022:07:46:41 +0000] "GET / HTTP/1.1" 200 23120 "-" "Go-http-client/1.1" "-"
85.93.41.221 - - [05/Sep/2022:07:52:44 +0000] "GET / HTTP/1.1" 200 23922 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
85.93.41.221 - - [05/Sep/2022:07:52:44 +0000] "GET / HTTP/1.1" 200 23845 "https://tradesoft.ml/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "-"
152.89.196.62 - - [05/Sep/2022:07:54:57 +0000] "GET /actuator/gateway/routes HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" "-"
152.89.196.62 - - [05/Sep/2022:07:55:03 +0000] "GET /actuator/gateway/routes HTTP/1.1" 404 275 "http://62.109.18.140:80/actuator/gateway/routes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" "-"
66.249.70.157 - - [05/Sep/2022:08:03:58 +0000] "GET /pred/9406491 HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.70.151 - - [05/Sep/2022:08:03:58 +0000] "GET /robots.txt HTTP/1.1" 404 275 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.70.155 - - [05/Sep/2022:08:03:59 +0000] "GET /pred/9406491 HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
44.201.111.14 - - [05/Sep/2022:08:06:37 +0000] "GET / HTTP/1.0" 301 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15" "-"
3.83.190.28 - - [05/Sep/2022:08:06:38 +0000] "GET / HTTP/1.1" 200 23278 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15" "-"
54.237.168.129 - - [05/Sep/2022:08:06:39 +0000] "GET / HTTP/1.0" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.63" "-"
34.205.77.190 - - [05/Sep/2022:08:06:40 +0000] "GET / HTTP/1.1" 200 23306 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.63" "-"
34.235.88.83 - - [05/Sep/2022:08:07:06 +0000] "GET / HTTP/1.0" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36 Edg/96.0.1054.29" "-"
52.70.236.225 - - [05/Sep/2022:08:07:07 +0000] "GET / HTTP/1.1" 200 23308 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36 Edg/96.0.1054.29" "-"
3.85.3.106 - - [05/Sep/2022:08:07:09 +0000] "GET / HTTP/1.0" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.63" "-"
3.92.51.133 - - [05/Sep/2022:08:07:10 +0000] "GET / HTTP/1.1" 200 23297 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.63" "-"
85.140.2.243 - - [05/Sep/2022:08:18:11 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
85.140.2.243 - - [05/Sep/2022:08:18:12 +0000] "GET / HTTP/1.1" 200 23929 "-" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
85.140.2.243 - - [05/Sep/2022:08:18:13 +0000] "GET / HTTP/1.1" 200 23849 "https://tradesoft.ml/" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
85.140.2.243 - - [05/Sep/2022:08:18:37 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
85.140.2.243 - - [05/Sep/2022:08:18:38 +0000] "GET / HTTP/1.1" 200 23935 "-" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
85.140.2.243 - - [05/Sep/2022:08:18:39 +0000] "GET / HTTP/1.1" 200 23854 "https://tradesoft.ga/" "Mozilla/5.0 (Linux; Android 10; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36" "-"
45.95.147.52 - - [05/Sep/2022:08:27:03 +0000] "GET / HTTP/1.1" 301 169 "-" "libwww-perl/6.67" "-"
45.95.147.52 - - [05/Sep/2022:08:27:03 +0000] "GET / HTTP/1.1" 200 84990 "-" "libwww-perl/6.67" "-"
20.39.221.204 - - [05/Sep/2022:08:38:28 +0000] "HEAD /robots.txt HTTP/1.0" 301 0 "-" "-" "-"
185.216.71.181 - - [05/Sep/2022:08:46:05 +0000] "GET / HTTP/1.1" 301 169 "-" "-" "-"
185.216.71.181 - - [05/Sep/2022:08:46:09 +0000] "POST /HNAP1/ HTTP/1.1" 301 169 "-" "Mozila/5.0" "-"
34.77.95.18 - - [05/Sep/2022:08:48:58 +0000] "GET / HTTP/1.1" 200 23258 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:52.0) Gecko/20100101 Firefox/52.0" "-"
101.43.55.216 - - [05/Sep/2022:09:15:38 +0000] "GET http://62.109.18.140:80/pma/scripts/setup.php HTTP/1.0" 301 169 "-" "-" "-"
101.43.55.216 - - [05/Sep/2022:09:15:38 +0000] "GET http://62.109.18.140:80/mysql/scripts/setup.php HTTP/1.0" 301 169 "-" "-" "-"
101.43.55.216 - - [05/Sep/2022:09:15:38 +0000] "GET http://62.109.18.140:80/phpMyAdmin/scripts/setup.php HTTP/1.0" 301 169 "-" "-" "-"
